anno	geneIDs	geneNames
18295	TMEM39B|55116	55116	TMEM39B
18296	TMEM40|55287	55287	TMEM40
18297	TMEM41A|90407	90407	TMEM41A
18298	TMEM41B|440026	440026	TMEM41B
18299	TMEM42|131616	131616	TMEM42
18300	TMEM43|79188	79188	TMEM43
18301	TMEM44|93109	93109	TMEM44
18302	TMEM45A|55076	55076	TMEM45A
18303	TMEM45B|120224	120224	TMEM45B
18304	TMEM47|83604	83604	TMEM47
18305	TMEM48|55706	55706	TMEM48
18306	TMEM49|81671	81671	TMEM49
18307	TMEM50A|23585	23585	TMEM50A
18308	TMEM50B|757	757	TMEM50B
18309	TMEM51|55092	55092	TMEM51
18310	TMEM52|339456	339456	TMEM52
18311	TMEM53|79639	79639	TMEM53
18312	TMEM54|113452	113452	TMEM54
18313	TMEM55A|55529	55529	TMEM55A
18314	TMEM55B|90809	90809	TMEM55B
18315	TMEM56|148534	148534	TMEM56
18316	TMEM57|55219	55219	TMEM57
18317	TMEM59L|25789	25789	TMEM59L
18318	TMEM59|9528	9528	TMEM59
18319	TMEM5|10329	10329	TMEM5
18320	TMEM60|85025	85025	TMEM60
18321	TMEM61|199964	199964	TMEM61
18322	TMEM62|80021	80021	TMEM62
18323	TMEM63A|9725	9725	TMEM63A
18324	TMEM63B|55362	55362	TMEM63B
18325	TMEM63C|57156	57156	TMEM63C
18326	TMEM64|169200	169200	TMEM64
18327	TMEM65|157378	157378	TMEM65
18328	TMEM66|51669	51669	TMEM66
18329	TMEM67|91147	91147	TMEM67
18330	TMEM68|137695	137695	TMEM68
18331	TMEM69|51249	51249	TMEM69
18332	TMEM70|54968	54968	TMEM70
18333	TMEM71|137835	137835	TMEM71
18334	TMEM72|643236	643236	TMEM72
18335	TMEM74|157753	157753	TMEM74
18336	TMEM79|84283	84283	TMEM79
18337	TMEM80|283232	283232	TMEM80
18338	TMEM81|388730	388730	TMEM81
18339	TMEM82|388595	388595	TMEM82
18340	TMEM84|283673	283673	TMEM84
18341	TMEM85|51234	51234	TMEM85
18342	TMEM86A|144110	144110	TMEM86A
18343	TMEM86B|255043	255043	TMEM86B
18344	TMEM87A|25963	25963	TMEM87A
18345	TMEM87B|84910	84910	TMEM87B
18346	TMEM88B|643965	643965	TMEM88B
18347	TMEM88|92162	92162	TMEM88
18348	TMEM89|440955	440955	TMEM89
18349	TMEM8A|58986	58986	TMEM8A
18350	TMEM8B|51754	51754	TMEM8B
18351	TMEM8C|389827	389827	TMEM8C
18352	TMEM90A|646658	646658	TMEM90A
18353	TMEM90B|79953	79953	TMEM90B
18354	TMEM91|641649	641649	TMEM91
18355	TMEM92|162461	162461	TMEM92
18356	TMEM93|83460	83460	TMEM93
18357	TMEM95|339168	339168	TMEM95
18358	TMEM97|27346	27346	TMEM97
18359	TMEM98|26022	26022	TMEM98
18360	TMEM99|147184	147184	TMEM99
18361	TMEM9B|56674	56674	TMEM9B
18362	TMEM9|252839	252839	TMEM9
18363	TMF1|7110	7110	TMF1
18364	TMIE|259236	259236	TMIE
18365	TMIGD1|388364	388364	TMIGD1
18366	TMIGD2|126259	126259	TMIGD2
18367	TMLHE|55217	55217	TMLHE
18368	TMOD1|7111	7111	TMOD1
18369	TMOD2|29767	29767	TMOD2
18370	TMOD3|29766	29766	TMOD3
18371	TMOD4|29765	29765	TMOD4
18372	TMPO|7112	7112	TMPO
18373	TMPPE|643853	643853	TMPPE
18374	TMPRSS11A|339967	339967	TMPRSS11A
18375	TMPRSS11BNL|401136	401136	TMPRSS11BNL
18376	TMPRSS11B|132724	132724	TMPRSS11B
18377	TMPRSS11D|9407	9407	TMPRSS11D
18378	TMPRSS11F|389208	389208	TMPRSS11F
18379	TMPRSS12|283471	283471	TMPRSS12
18380	TMPRSS13|84000	84000	TMPRSS13
18381	TMPRSS15|5651	5651	TMPRSS15
18382	TMPRSS2|7113	7113	TMPRSS2
18383	TMPRSS3|64699	64699	TMPRSS3
18384	TMPRSS4|56649	56649	TMPRSS4
18385	TMPRSS5|80975	80975	TMPRSS5
18386	TMPRSS6|164656	164656	TMPRSS6
18387	TMPRSS7|344805	344805	TMPRSS7
18388	TMPRSS9|360200	360200	TMPRSS9
18389	TMSB10|9168	9168	TMSB10
18390	TMSB15A|11013	11013	TMSB15A
18391	TMSB15B|286527	286527	TMSB15B
18392	TMSB4Y|9087	9087	TMSB4Y
18393	TMSL3|7117	7117	TMSL3
18394	TMTC1|83857	83857	TMTC1
18395	TMTC2|160335	160335	TMTC2
18396	TMTC3|160418	160418	TMTC3
18397	TMTC4|84899	84899	TMTC4
18398	TMUB1|83590	83590	TMUB1
18399	TMUB2|79089	79089	TMUB2
18400	TMX1|81542	81542	TMX1
18401	TMX2|51075	51075	TMX2
18402	TMX3|54495	54495	TMX3
18403	TMX4|56255	56255	TMX4
18404	TNC|3371	3371	TNC
18405	TNFAIP1|7126	7126	TNFAIP1
18406	TNFAIP2|7127	7127	TNFAIP2
18407	TNFAIP3|7128	7128	TNFAIP3
18408	TNFAIP6|7130	7130	TNFAIP6
18409	TNFAIP8L1|126282	126282	TNFAIP8L1
18410	TNFAIP8L2|79626	79626	TNFAIP8L2
18411	TNFAIP8L3|388121	388121	TNFAIP8L3
18412	TNFAIP8|25816	25816	TNFAIP8
18413	TNFRSF10A|8797	8797	TNFRSF10A
18414	TNFRSF10B|8795	8795	TNFRSF10B
18415	TNFRSF10C|8794	8794	TNFRSF10C
18416	TNFRSF10D|8793	8793	TNFRSF10D
18417	TNFRSF11A|8792	8792	TNFRSF11A
18418	TNFRSF11B|4982	4982	TNFRSF11B
18419	TNFRSF12A|51330	51330	TNFRSF12A
18420	TNFRSF13B|23495	23495	TNFRSF13B
18421	TNFRSF13C|115650	115650	TNFRSF13C
18422	TNFRSF14|8764	8764	TNFRSF14
18423	TNFRSF17|608	608	TNFRSF17
18424	TNFRSF18|8784	8784	TNFRSF18
18425	TNFRSF19|55504	55504	TNFRSF19
18426	TNFRSF1A|7132	7132	TNFRSF1A
18427	TNFRSF1B|7133	7133	TNFRSF1B
18428	TNFRSF21|27242	27242	TNFRSF21
18429	TNFRSF25|8718	8718	TNFRSF25
18430	TNFRSF4|7293	7293	TNFRSF4
18431	TNFRSF6B|8771	8771	TNFRSF6B
18432	TNFRSF8|943	943	TNFRSF8
18433	TNFRSF9|3604	3604	TNFRSF9
18434	TNFSF10|8743	8743	TNFSF10
18435	TNFSF11|8600	8600	TNFSF11
18436	TNFSF12-TNFSF13|407977	407977	TNFSF12-TNFSF13
18437	TNFSF12|8742	8742	TNFSF12
18438	TNFSF13B|10673	10673	TNFSF13B
18439	TNFSF13|8741	8741	TNFSF13
18440	TNFSF14|8740	8740	TNFSF14
18441	TNFSF15|9966	9966	TNFSF15
18442	TNFSF18|8995	8995	TNFSF18
18443	TNFSF4|7292	7292	TNFSF4
18444	TNFSF8|944	944	TNFSF8
18445	TNFSF9|8744	8744	TNFSF9
18446	TNF|7124	7124	TNF
18447	TNIK|23043	23043	TNIK
18448	TNIP1|10318	10318	TNIP1
18449	TNIP2|79155	79155	TNIP2
18450	TNIP3|79931	79931	TNIP3
18451	TNK1|8711	8711	TNK1
18452	TNK2|10188	10188	TNK2
18453	TNKS1BP1|85456	85456	TNKS1BP1
18454	TNKS2|80351	80351	TNKS2
18455	TNKS|8658	8658	TNKS
18456	TNMD|64102	64102	TNMD
18457	TNNC1|7134	7134	TNNC1
18458	TNNC2|7125	7125	TNNC2
18459	TNNI1|7135	7135	TNNI1
18460	TNNI2|7136	7136	TNNI2
18461	TNNI3K|51086	51086	TNNI3K
18462	TNNI3|7137	7137	TNNI3
18463	TNNT1|7138	7138	TNNT1
18464	TNNT2|7139	7139	TNNT2
18465	TNNT3|7140	7140	TNNT3
18466	TNN|63923	63923	TNN
18467	TNP1|7141	7141	TNP1
18468	TNP2|7142	7142	TNP2
18469	TNPO1|3842	3842	TNPO1
18470	TNPO2|30000	30000	TNPO2
18471	TNPO3|23534	23534	TNPO3
18472	TNRC18|84629	84629	TNRC18
18473	TNRC6A|27327	27327	TNRC6A
18474	TNRC6B|23112	23112	TNRC6B
18475	TNRC6C|57690	57690	TNRC6C
18476	TNR|7143	7143	TNR
18477	TNS1|7145	7145	TNS1
18478	TNS3|64759	64759	TNS3
18479	TNS4|84951	84951	TNS4
18480	TNXB|7148	7148	TNXB
18481	TOB1|10140	10140	TOB1
18482	TOB2|10766	10766	TOB2
18483	TOE1|114034	114034	TOE1
18484	TOLLIP|54472	54472	TOLLIP
18485	TOM1L1|10040	10040	TOM1L1
18486	TOM1L2|146691	146691	TOM1L2
18487	TOM1|10043	10043	TOM1
18488	TOMM20L|387990	387990	TOMM20L
18489	TOMM20|9804	9804	TOMM20
18490	TOMM22|56993	56993	TOMM22
18491	TOMM34|10953	10953	TOMM34
18492	TOMM40L|84134	84134	TOMM40L
18493	TOMM40|10452	10452	TOMM40
18494	TOMM5|401505	401505	TOMM5
18495	TOMM6|100188893	100188893	TOMM6
18496	TOMM70A|9868	9868	TOMM70A
18497	TOMM7|54543	54543	TOMM7
18498	TOP1MT|116447	116447	TOP1MT
18499	TOP1P1|7151	7151	TOP1P1
18500	TOP1P2|7152	7152	TOP1P2
18501	TOP1|7150	7150	TOP1
18502	TOP2A|7153	7153	TOP2A
18503	TOP2B|7155	7155	TOP2B
18504	TOP3A|7156	7156	TOP3A
18505	TOP3B|8940	8940	TOP3B
18506	TOPBP1|11073	11073	TOPBP1
18507	TOPORS|10210	10210	TOPORS
18508	TOR1AIP1|26092	26092	TOR1AIP1
18509	TOR1AIP2|163590	163590	TOR1AIP2
18510	TOR1A|1861	1861	TOR1A
18511	TOR1B|27348	27348	TOR1B
18512	TOR2A|27433	27433	TOR2A
18513	TOR3A|64222	64222	TOR3A
18514	TOX2|84969	84969	TOX2
18515	TOX3|27324	27324	TOX3
18516	TOX4|9878	9878	TOX4
18517	TOX|9760	9760	TOX
18518	TP53AIP1|63970	63970	TP53AIP1
18519	TP53BP1|7158	7158	TP53BP1
18520	TP53BP2|7159	7159	TP53BP2
18521	TP53I11|9537	9537	TP53I11
18522	TP53I13|90313	90313	TP53I13
18523	TP53I3|9540	9540	TP53I3
18524	TP53INP1|94241	94241	TP53INP1
18525	TP53INP2|58476	58476	TP53INP2
18526	TP53RK|112858	112858	TP53RK
18527	TP53TG1|11257	11257	TP53TG1
18528	TP53TG3B|729355	729355	TP53TG3B
18529	TP53TG5|27296	27296	TP53TG5
18530	TP53|7157	7157	TP53
18531	TP63|8626	8626	TP63
18532	TP73|7161	7161	TP73
18533	TPBG|7162	7162	TPBG
18534	TPCN1|53373	53373	TPCN1
18535	TPCN2|219931	219931	TPCN2
18536	TPD52L1|7164	7164	TPD52L1
18537	TPD52L2|7165	7165	TPD52L2
18538	TPD52L3|89882	89882	TPD52L3
18539	TPD52|7163	7163	TPD52
18540	TPH1|7166	7166	TPH1
18541	TPH2|121278	121278	TPH2
18542	TPI1P2|286016	286016	TPI1P2
18543	TPI1P3|728402	728402	TPI1P3
18544	TPI1|7167	7167	TPI1
18545	TPK1|27010	27010	TPK1
18546	TPM1|7168	7168	TPM1
18547	TPM2|7169	7169	TPM2
18548	TPM3|7170	7170	TPM3
18549	TPM4|7171	7171	TPM4
18550	TPMT|7172	7172	TPMT
18551	TPO|7173	7173	TPO
18552	TPP1|1200	1200	TPP1
18553	TPP2|7174	7174	TPP2
18554	TPPP2|122664	122664	TPPP2
18555	TPPP3|51673	51673	TPPP3
18556	TPPP|11076	11076	TPPP
18557	TPRA1|131601	131601	TPRA1
18558	TPRG1L|127262	127262	TPRG1L
18559	TPRG1|285386	285386	TPRG1
18560	TPRKB|51002	51002	TPRKB
18561	TPRN|286262	286262	TPRN
18562	TPRX1|284355	284355	TPRX1
18563	TPRXL|348825	348825	TPRXL
18564	TPR|7175	7175	TPR
18565	TPSAB1|7177	7177	TPSAB1
18566	TPSB2|64499	64499	TPSB2
18567	TPSD1|23430	23430	TPSD1
18568	TPSG1|25823	25823	TPSG1
18569	TPST1|8460	8460	TPST1
18570	TPST2|8459	8459	TPST2
18571	TPT1|7178	7178	TPT1
18572	TPTE2P1|646405	646405	TPTE2P1
18573	TPTE2P3|220115	220115	TPTE2P3
18574	TPTE2|93492	93492	TPTE2
18575	TPTE|7179	7179	TPTE
18576	TPX2|22974	22974	TPX2
18577	TRA2A|29896	29896	TRA2A
18578	TRA2B|6434	6434	TRA2B
18579	TRABD|80305	80305	TRABD
18580	TRADD|8717	8717	TRADD
18581	TRAF1|7185	7185	TRAF1
18582	TRAF2|7186	7186	TRAF2
18583	TRAF3IP1|26146	26146	TRAF3IP1
18584	TRAF3IP2|10758	10758	TRAF3IP2
18585	TRAF3IP3|80342	80342	TRAF3IP3
18586	TRAF3|7187	7187	TRAF3
18587	TRAF4|9618	9618	TRAF4
18588	TRAF5|7188	7188	TRAF5
18589	TRAF6|7189	7189	TRAF6
18590	TRAF7|84231	84231	TRAF7
18591	TRAFD1|10906	10906	TRAFD1
18592	TRAIP|10293	10293	TRAIP
18593	TRAK1|22906	22906	TRAK1
18594	TRAK2|66008	66008	TRAK2
18595	TRAM1L1|133022	133022	TRAM1L1
18596	TRAM1|23471	23471	TRAM1
18597	TRAM2|9697	9697	TRAM2
18598	TRANK1|9881	9881	TRANK1
18599	TRAP1|10131	10131	TRAP1
18600	TRAPPC10|7109	7109	TRAPPC10
18601	TRAPPC1|58485	58485	TRAPPC1
18602	TRAPPC2L|51693	51693	TRAPPC2L
18603	TRAPPC2P1|10597	10597	TRAPPC2P1
18604	TRAPPC2|6399	6399	TRAPPC2
18605	TRAPPC3|27095	27095	TRAPPC3
18606	TRAPPC4|51399	51399	TRAPPC4
18607	TRAPPC5|126003	126003	TRAPPC5
18608	TRAPPC6A|79090	79090	TRAPPC6A
18609	TRAPPC6B|122553	122553	TRAPPC6B
18610	TRAPPC9|83696	83696	TRAPPC9
18611	TRAT1|50852	50852	TRAT1
18612	TRDMT1|1787	1787	TRDMT1
18613	TRDN|10345	10345	TRDN
18614	TREH|11181	11181	TREH
18615	TREM1|54210	54210	TREM1
18616	TREM2|54209	54209	TREM2
18617	TREML1|340205	340205	TREML1
18618	TREML2P1|221438	221438	TREML2P1
18619	TREML2|79865	79865	TREML2
18620	TREML3|340206	340206	TREML3
18621	TREML4|285852	285852	TREML4
18622	TRERF1|55809	55809	TRERF1
18623	TREX1|11277	11277	TREX1
18624	TREX2|11219	11219	TREX2
18625	TRHDE|29953	29953	TRHDE
18626	TRHR|7201	7201	TRHR
18627	TRH|7200	7200	TRH
18628	TRIAP1|51499	51499	TRIAP1
18629	TRIB1|10221	10221	TRIB1
18630	TRIB2|28951	28951	TRIB2
18631	TRIB3|57761	57761	TRIB3
18632	TRIL|9865	9865	TRIL
18633	TRIM10|10107	10107	TRIM10
18634	TRIM11|81559	81559	TRIM11
18635	TRIM13|10206	10206	TRIM13
18636	TRIM14|9830	9830	TRIM14
18637	TRIM15|89870	89870	TRIM15
18638	TRIM16L|147166	147166	TRIM16L
18639	TRIM16|10626	10626	TRIM16
18640	TRIM17|51127	51127	TRIM17
18641	TRIM21|6737	6737	TRIM21
18642	TRIM22|10346	10346	TRIM22
18643	TRIM23|373	373	TRIM23
18644	TRIM24|8805	8805	TRIM24
18645	TRIM25|7706	7706	TRIM25
18646	TRIM26|7726	7726	TRIM26
18647	TRIM27|5987	5987	TRIM27
18648	TRIM28|10155	10155	TRIM28
18649	TRIM29|23650	23650	TRIM29
18650	TRIM2|23321	23321	TRIM2
18651	TRIM31|11074	11074	TRIM31
18652	TRIM32|22954	22954	TRIM32
18653	TRIM33|51592	51592	TRIM33
18654	TRIM34|53840	53840	TRIM34
18655	TRIM35|23087	23087	TRIM35
18656	TRIM36|55521	55521	TRIM36
18657	TRIM37|4591	4591	TRIM37
18658	TRIM38|10475	10475	TRIM38
18659	TRIM39|56658	56658	TRIM39
18660	TRIM3|10612	10612	TRIM3
18661	TRIM40|135644	135644	TRIM40
18662	TRIM41|90933	90933	TRIM41
18663	TRIM42|287015	287015	TRIM42
18664	TRIM43|129868	129868	TRIM43
18665	TRIM44|54765	54765	TRIM44
18666	TRIM45|80263	80263	TRIM45
18667	TRIM46|80128	80128	TRIM46
18668	TRIM47|91107	91107	TRIM47
18669	TRIM48|79097	79097	TRIM48
18670	TRIM49L|729384	729384	TRIM49L
18671	TRIM49|57093	57093	TRIM49
18672	TRIM4|89122	89122	TRIM4
18673	TRIM50|135892	135892	TRIM50
18674	TRIM52|84851	84851	TRIM52
18675	TRIM53|642569	642569	TRIM53
18676	TRIM54|57159	57159	TRIM54
18677	TRIM55|84675	84675	TRIM55
18678	TRIM56|81844	81844	TRIM56
18679	TRIM58|25893	25893	TRIM58
18680	TRIM59|286827	286827	TRIM59
18681	TRIM5|85363	85363	TRIM5
18682	TRIM6-TRIM34|445372	445372	TRIM6-TRIM34
18683	TRIM60|166655	166655	TRIM60
18684	TRIM61|391712	391712	TRIM61
18685	TRIM62|55223	55223	TRIM62
18686	TRIM63|84676	84676	TRIM63
18687	TRIM64|120146	120146	TRIM64
18688	TRIM65|201292	201292	TRIM65
18689	TRIM66|9866	9866	TRIM66
18690	TRIM67|440730	440730	TRIM67
18691	TRIM68|55128	55128	TRIM68
18692	TRIM69|140691	140691	TRIM69
18693	TRIM6|117854	117854	TRIM6
18694	TRIM71|131405	131405	TRIM71
18695	TRIM72|493829	493829	TRIM72
18696	TRIM74|378108	378108	TRIM74
18697	TRIM77|390231	390231	TRIM77
18698	TRIM78P|117852	117852	TRIM78P
18699	TRIM7|81786	81786	TRIM7
18700	TRIM8|81603	81603	TRIM8
18701	TRIM9|114088	114088	TRIM9
18702	TRIML1|339976	339976	TRIML1
18703	TRIML2|205860	205860	TRIML2
18704	TRIOBP|11078	11078	TRIOBP
18705	TRIO|7204	7204	TRIO
18706	TRIP10|9322	9322	TRIP10
18707	TRIP11|9321	9321	TRIP11
18708	TRIP12|9320	9320	TRIP12
18709	TRIP13|9319	9319	TRIP13
18710	TRIP4|9325	9325	TRIP4
18711	TRIP6|7205	7205	TRIP6
18712	TRIT1|54802	54802	TRIT1
18713	TRMT112|51504	51504	TRMT112
18714	TRMT11|60487	60487	TRMT11
18715	TRMT12|55039	55039	TRMT12
18716	TRMT1|55621	55621	TRMT1
18717	TRMT2A|27037	27037	TRMT2A
18718	TRMT2B|79979	79979	TRMT2B
18719	TRMT5|57570	57570	TRMT5
18720	TRMT61A|115708	115708	TRMT61A
18721	TRMT61B|55006	55006	TRMT61B
18722	TRMT6|51605	51605	TRMT6
18723	TRMU|55687	55687	TRMU
18724	TRNAU1AP|54952	54952	TRNAU1AP
18725	TRNP1|388610	388610	TRNP1
18726	TRNT1|51095	51095	TRNT1
18727	TROAP|10024	10024	TROAP
18728	TROVE2|6738	6738	TROVE2
18729	TRO|7216	7216	TRO
18730	TRPA1|8989	8989	TRPA1
18731	TRPC1|7220	7220	TRPC1
18732	TRPC2|7221	7221	TRPC2
18733	TRPC3|7222	7222	TRPC3
18734	TRPC4AP|26133	26133	TRPC4AP
18735	TRPC4|7223	7223	TRPC4
18736	TRPC5|7224	7224	TRPC5
18737	TRPC6|7225	7225	TRPC6
18738	TRPC7|57113	57113	TRPC7
18739	TRPM1|4308	4308	TRPM1
18740	TRPM2|7226	7226	TRPM2
18741	TRPM3|80036	80036	TRPM3
18742	TRPM4|54795	54795	TRPM4
18743	TRPM5|29850	29850	TRPM5
18744	TRPM6|140803	140803	TRPM6
18745	TRPM7|54822	54822	TRPM7
18746	TRPM8|79054	79054	TRPM8
18747	TRPS1|7227	7227	TRPS1
18748	TRPT1|83707	83707	TRPT1
18749	TRPV1|7442	7442	TRPV1
18750	TRPV2|51393	51393	TRPV2
18751	TRPV3|162514	162514	TRPV3
18752	TRPV4|59341	59341	TRPV4
18753	TRPV5|56302	56302	TRPV5
18754	TRPV6|55503	55503	TRPV6
18755	TRRAP|8295	8295	TRRAP
18756	TRUB1|142940	142940	TRUB1
18757	TRUB2|26995	26995	TRUB2
18758	TRY6|154754	154754	TRY6
18759	TRYX3|136541	136541	TRYX3
18760	TSC1|7248	7248	TSC1
18761	TSC22D1|8848	8848	TSC22D1
18762	TSC22D2|9819	9819	TSC22D2
18763	TSC22D3|1831	1831	TSC22D3
18764	TSC22D4|81628	81628	TSC22D4
18765	TSC2|7249	7249	TSC2
18766	TSEN15|116461	116461	TSEN15
18767	TSEN2|80746	80746	TSEN2
18768	TSEN34|79042	79042	TSEN34
18769	TSEN54|283989	283989	TSEN54
18770	TSFM|10102	10102	TSFM
18771	TSG101|7251	7251	TSG101
18772	TSG1|643432	643432	TSG1
18773	TSGA10IP|254187	254187	TSGA10IP
18774	TSGA10|80705	80705	TSGA10
18775	TSGA13|114960	114960	TSGA13
18776	TSGA14|95681	95681	TSGA14
18777	TSHB|7252	7252	TSHB
18778	TSHR|7253	7253	TSHR
18779	TSHZ1|10194	10194	TSHZ1
18780	TSHZ2|128553	128553	TSHZ2
18781	TSHZ3|57616	57616	TSHZ3
18782	TSIX|9383	9383	TSIX
18783	TSKS|60385	60385	TSKS
18784	TSKU|25987	25987	TSKU
18785	TSLP|85480	85480	TSLP
18786	TSNARE1|203062	203062	TSNARE1
18787	TSNAX-DISC1|100303453	100303453	TSNAX-DISC1
18788	TSNAXIP1|55815	55815	TSNAXIP1
18789	TSNAX|7257	7257	TSNAX
18790	TSN|7247	7247	TSN
18791	TSPAN10|83882	83882	TSPAN10
18792	TSPAN11|441631	441631	TSPAN11
18793	TSPAN12|23554	23554	TSPAN12
18794	TSPAN13|27075	27075	TSPAN13
18795	TSPAN14|81619	81619	TSPAN14
18796	TSPAN15|23555	23555	TSPAN15
18797	TSPAN16|26526	26526	TSPAN16
18798	TSPAN17|26262	26262	TSPAN17
18799	TSPAN18|90139	90139	TSPAN18
18800	TSPAN19|144448	144448	TSPAN19
18801	TSPAN1|10103	10103	TSPAN1
18802	TSPAN2|10100	10100	TSPAN2
18803	TSPAN31|6302	6302	TSPAN31
18804	TSPAN32|10077	10077	TSPAN32
18805	TSPAN33|340348	340348	TSPAN33
18806	TSPAN3|10099	10099	TSPAN3
18807	TSPAN4|7106	7106	TSPAN4
18808	TSPAN5|10098	10098	TSPAN5
18809	TSPAN6|7105	7105	TSPAN6
18810	TSPAN7|7102	7102	TSPAN7
18811	TSPAN8|7103	7103	TSPAN8
18812	TSPAN9|10867	10867	TSPAN9
18813	TSPO2|222642	222642	TSPO2
18814	TSPO|706	706	TSPO
18815	TSPY1|7258	7258	TSPY1
18816	TSPY2|64591	64591	TSPY2
18817	TSPY3|728137	728137	TSPY3
18818	TSPY4|728395	728395	TSPY4
18819	TSPYL1|7259	7259	TSPYL1
18820	TSPYL2|64061	64061	TSPYL2
18821	TSPYL3|128854	128854	TSPYL3
18822	TSPYL4|23270	23270	TSPYL4
18823	TSPYL5|85453	85453	TSPYL5
18824	TSPYL6|388951	388951	TSPYL6
18825	TSR1|55720	55720	TSR1
18826	TSR2|90121	90121	TSR2
18827	TSSC1|7260	7260	TSSC1
18828	TSSC4|10078	10078	TSSC4
18829	TSSK1B|83942	83942	TSSK1B
18830	TSSK2|23617	23617	TSSK2
18831	TSSK3|81629	81629	TSSK3
18832	TSSK4|283629	283629	TSSK4
18833	TSSK6|83983	83983	TSSK6
18834	TSTA3|7264	7264	TSTA3
18835	TSTD1|100131187	100131187	TSTD1
18836	TSTD2|158427	158427	TSTD2
18837	TST|7263	7263	TST
18838	TTBK1|84630	84630	TTBK1
18839	TTBK2|146057	146057	TTBK2
18840	TTC12|54970	54970	TTC12
18841	TTC13|79573	79573	TTC13
18842	TTC14|151613	151613	TTC14
18843	TTC15|51112	51112	TTC15
18844	TTC16|158248	158248	TTC16
18845	TTC17|55761	55761	TTC17
18846	TTC18|118491	118491	TTC18
18847	TTC19|54902	54902	TTC19
18848	TTC1|7265	7265	TTC1
18849	TTC21A|199223	199223	TTC21A
18850	TTC21B|79809	79809	TTC21B
18851	TTC22|55001	55001	TTC22
18852	TTC23L|153657	153657	TTC23L
18853	TTC23|64927	64927	TTC23
18854	TTC24|164118	164118	TTC24
18855	TTC25|83538	83538	TTC25
18856	TTC26|79989	79989	TTC26
18857	TTC27|55622	55622	TTC27
18858	TTC28|23331	23331	TTC28
18859	TTC29|83894	83894	TTC29
18860	TTC30A|92104	92104	TTC30A
18861	TTC30B|150737	150737	TTC30B
18862	TTC31|64427	64427	TTC31
18863	TTC32|130502	130502	TTC32
18864	TTC33|23548	23548	TTC33
18865	TTC35|9694	9694	TTC35
18866	TTC36|143941	143941	TTC36
18867	TTC37|9652	9652	TTC37
18868	TTC38|55020	55020	TTC38
18869	TTC39A|22996	22996	TTC39A
18870	TTC39B|158219	158219	TTC39B
18871	TTC39C|125488	125488	TTC39C
18872	TTC3|7267	7267	TTC3
18873	TTC4|7268	7268	TTC4
18874	TTC5|91875	91875	TTC5
18875	TTC7A|57217	57217	TTC7A
18876	TTC7B|145567	145567	TTC7B
18877	TTC8|123016	123016	TTC8
18878	TTC9B|148014	148014	TTC9B
18879	TTC9C|283237	283237	TTC9C
18880	TTC9|23508	23508	TTC9
18881	TTF1|7270	7270	TTF1
18882	TTF2|8458	8458	TTF2
18883	TTK|7272	7272	TTK
18884	TTLL10|254173	254173	TTLL10
18885	TTLL11|158135	158135	TTLL11
18886	TTLL12|23170	23170	TTLL12
18887	TTLL13|440307	440307	TTLL13
18888	TTLL1|25809	25809	TTLL1
18889	TTLL2|83887	83887	TTLL2
18890	TTLL3|26140	26140	TTLL3
18891	TTLL4|9654	9654	TTLL4
18892	TTLL5|23093	23093	TTLL5
18893	TTLL6|284076	284076	TTLL6
18894	TTLL7|79739	79739	TTLL7
18895	TTLL8|164714	164714	TTLL8
18896	TTLL9|164395	164395	TTLL9
18897	TTL|150465	150465	TTL
18898	TTN|7273	7273	TTN
18899	TTPAL|79183	79183	TTPAL
18900	TTPA|7274	7274	TTPA
18901	TTR|7276	7276	TTR
18902	TTTY10|246119	246119	TTTY10
18903	TTTY11|83866	83866	TTTY11
18904	TTTY12|83867	83867	TTTY12
18905	TTTY13|83868	83868	TTTY13
18906	TTTY14|83869	83869	TTTY14
18907	TTTY15|64595	64595	TTTY15
18908	TTTY16|252948	252948	TTTY16
18909	TTTY17A|252949	252949	TTTY17A
18910	TTTY17B|474151	474151	TTTY17B
18911	TTTY18|252950	252950	TTTY18
18912	TTTY19|252952	252952	TTTY19
18913	TTTY1B|100101116	100101116	TTTY1B
18914	TTTY20|252951	252951	TTTY20
18915	TTTY21|252953	252953	TTTY21
18916	TTTY22|252954	252954	TTTY22
18917	TTTY23|252955	252955	TTTY23
18918	TTTY2|60439	60439	TTTY2
18919	TTTY3B|474148	474148	TTTY3B
18920	TTTY4C|474150	474150	TTTY4C
18921	TTTY5|83863	83863	TTTY5
18922	TTTY6B|441543	441543	TTTY6B
18923	TTTY6|84672	84672	TTTY6
18924	TTTY7|246122	246122	TTTY7
18925	TTTY8|84673	84673	TTTY8
18926	TTTY9B|425057	425057	TTTY9B
18927	TTYH1|57348	57348	TTYH1
18928	TTYH2|94015	94015	TTYH2
18929	TTYH3|80727	80727	TTYH3
18930	TUBA1A|7846	7846	TUBA1A
18931	TUBA1B|10376	10376	TUBA1B
18932	TUBA1C|84790	84790	TUBA1C
18933	TUBA3C|7278	7278	TUBA3C
18934	TUBA3D|113457	113457	TUBA3D
18935	TUBA3E|112714	112714	TUBA3E
18936	TUBA4A|7277	7277	TUBA4A
18937	TUBA4B|80086	80086	TUBA4B
18938	TUBA8|51807	51807	TUBA8
18939	TUBAL3|79861	79861	TUBAL3
18940	TUBB1|81027	81027	TUBB1
18941	TUBB2A|7280	7280	TUBB2A
18942	TUBB2B|347733	347733	TUBB2B
